algo,arch,m,k,n,meta_block_sz,block_sz,nn_row,mm_col,density,bm,bn,bk,wm,wn,wk,mm,mn,mk,nstage,spmm_time,gemm_time,speedup,error
4,sm_89,1024,512,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.037454,0.0495145,1.32201,0
4,sm_89,1024,1024,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0544763,0.085853,1.57597,0
4,sm_89,1024,2048,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0967612,0.173588,1.79399,0
4,sm_89,1024,4096,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.181018,0.321865,1.77808,0
4,sm_89,1024,8192,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.350607,0.629929,1.79668,0
4,sm_89,1024,16384,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.692041,1.05996,1.53165,0
4,sm_89,1024,256,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0577118,0.064244,1.11319,0
4,sm_89,1024,512,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0758904,0.0990539,1.30522,0
4,sm_89,1024,1024,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.11188,0.166354,1.48689,0
4,sm_89,1024,2048,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.19577,0.311577,1.59154,0
4,sm_89,1024,4096,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.362144,0.599301,1.65487,0
4,sm_89,1024,8192,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.702104,1.17761,1.67726,0
4,sm_89,1024,16384,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.41378,2.34365,1.65771,0
4,sm_89,1024,256,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.104819,0.114752,1.09476,0
4,sm_89,1024,512,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.136795,0.180105,1.31661,0
4,sm_89,1024,1024,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.202927,0.298286,1.46992,0
4,sm_89,1024,2048,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.355245,0.565062,1.59063,0
4,sm_89,1024,4096,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.666009,1.10732,1.66263,0
4,sm_89,1024,8192,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.31455,2.23492,1.70014,0
4,sm_89,1024,16384,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.66056,4.45453,1.67428,0
4,sm_89,2048,256,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.00631885,0.00640339,1.01338,0
4,sm_89,2048,512,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.00833398,0.00912259,1.09463,0
